,sets,results,vol_cors,open_cors,vol_avgs,open_avgs,averaging
8614,"['PXD', 'PAYX']",20.79,0.6125457222411611,0.5927377615166298,2064274.3543901471,97.66767384828819,17.51
8615,"['WRB', 'GOOGL']",38.65,0.6022953565333817,0.9725691160546914,1887527.5987286451,406.72535346148265,33.05
8616,"['SRE', 'PHM']",40.69,0.5119076995788079,0.9423465123920626,4082214.0842272546,60.85359357314589,23.22
8617,"['GRMN', 'XOM']",32.8,0.5386690943283354,0.8377760347918102,8251621.215733016,67.79188714124022,-23.34
8618,"['MKC', 'ROST']",24.11,0.5241657797031315,0.9669431154136223,2373570.3218116807,53.18140046142803,37.96
8619,"['AMP', 'STE']",22.58,0.5445152144494199,0.9016756696012211,862405.880015892,94.33723086651517,33.86
8620,"['TT', 'AOS']",2.34,0.6086584763624143,0.8876197248415434,2307137.0613825982,46.40431765540043,42.35
8621,"['VLO', 'MET']",-18.78,0.7114304403755687,0.8419888958509951,7189981.191299166,49.65597693239074,-14.21
8622,"['CAT', 'BKNG']",41.18,0.6883007139932341,0.8319113949468577,3137657.9856972583,710.6412612201204,34.17
8623,"['FB', 'RCL']",5.01,0.551838180221464,0.9414539604903926,17668125.997923795,98.46334638724142,-19.84
8624,"['HIG', 'AMAT']",82.68,0.6219543322595719,0.8702593755893786,8294560.846245531,35.05640842083858,25.29
8625,"['FCX', 'LUV']",-7.89,0.5408646042154259,0.9086437873183926,14634755.125148987,29.105484713104254,-4.71
8626,"['ABT', 'BA']",-54.64,0.5040773932244605,0.8496024441833598,7771450.198053238,114.06142470701185,-39.68
8627,"['BLK', 'ARE']",19.96,0.5331175006037117,0.9464751698536773,641163.7266587208,230.31062382367287,35.83
8628,"['CF', 'SLB']",-27.44,0.5086816543058649,0.6123916771265497,6870327.870480731,54.10482719809374,-27.77
8629,"['BKNG', 'KEY']",61.86,0.6191381078071359,0.9512823069788798,6237986.094557012,664.2053117085223,14.71
8630,"['DVA', 'DXCM']",24.74,0.5275529010517197,0.8033982020595128,1242642.5705204608,77.3162604532973,71.93
8631,"['VRTX', 'ACN']",75.62,0.5712764657037271,0.9655252705272126,2368725.029797378,118.00009131819945,30.87
8632,"['ADI', 'LYV']",22.59,0.5828143804384922,0.9778342087911853,2076233.7703615413,50.26674215245162,19.64
8633,"['GRMN', 'GOOGL']",71.36,0.5400665230428529,0.9466471888943692,2081138.752880413,414.4313109405087,38.28
8634,"['MAS', 'LB']",-13.77,0.5556830588495236,0.6523181250103964,4119013.6366706397,38.94465574253917,20.73
8635,"['JPM', 'EA']",64.38,0.6696997949622101,0.9489012566091309,12246835.29996027,70.5516984365173,21.12
8636,"['KLAC', 'LB']",20.45,0.5007716233665906,0.7597857358989513,2766595.272149384,68.79989271141207,39.14
8637,"['WHR', 'FDX']",91.29,0.5425913049397162,0.8629671688116305,1632894.6563369092,147.1830253782943,33.45
8638,"['VRSN', 'FBHS']",-3.84,0.504711227258382,0.8353727573579303,1367764.3354475587,72.29533382058496,21.95
8639,"['PFG', 'PGR']",102.44,0.6616765069456153,0.7172726597153956,2654082.359952324,43.91223479510775,59.42
8640,"['AME', 'CRM']",33.9,0.5044282350400169,0.978052390124706,3896636.0945570124,73.60744218936173,32.07
8641,"['SBUX', 'TMUS']",20.85,0.5260095269431557,0.9437377539500236,7390532.906237585,49.45315753802639,24.62
8642,"['BIO', 'CME']",26.19,0.508729769284912,0.9251331802031526,1002957.1116408423,156.91976007848777,38.6
8643,"['LYB', 'CNC']",17.39,0.5118851179202647,0.791242842887586,3437707.608263806,55.178931237687934,10.32
8644,"['HRL', 'BBY']",54.36,0.5059224161853191,0.903355706162454,3805460.7667858563,38.535452915459906,37.06
8645,"['CLX', 'INTU']",40.09,0.5657490154598808,0.9603379889014835,1447565.494636472,126.4921652582083,24.07
8646,"['ADSK', 'JCI']",32.47,0.5392147246423256,0.6427131978623032,3668764.011124355,63.242861221458966,54.94
8647,"['AKAM', 'SRE']",19.72,0.5142234325512227,0.9164719983772724,1917777.5327771157,79.85306916447163,29.57
8648,"['MAS', 'C']",-11.91,0.7274026403282219,0.8527026041558505,14828286.274731824,40.260420536682346,16.95
8649,"['GIS', 'SNPS']",33.25,0.606694112400213,0.7133004960230129,2375004.727850616,60.90919548431748,76.67
8650,"['DVN', 'SLB']",-38.78,0.7088982480515416,0.9165154800937774,7273424.096146206,57.504106080385256,-43.66
8651,"['ICE', 'IEX']",30.64,0.5358775133596064,0.9924532087434979,1878513.3293603496,74.81665078770513,36.46
8652,"['AVY', 'CDW']",65.0,0.5467592476921312,0.95770627804181,834659.5192626747,69.05811223233322,26.63
8653,"['BSX', 'NVR']",41.48,0.5751083531811376,0.9684140812868955,5747038.557806913,961.6619528121403,22.1
8654,"['MLM', 'FLIR']",-4.28,0.533355510855271,0.8782117081180569,856789.1140246325,97.31046680500452,5.05
8655,"['VIAC', 'ALGN']",34.49,0.5752812286528572,0.5772191484721525,6285425.310251911,78.6019689025964,24.15
8656,"['TROW', 'CPB']",14.62,0.5624761391411087,0.5794733202670939,1838631.1481922925,64.92583825714209,34.93
8657,"['HSIC', 'CFG']",55.59,0.5261712018241086,0.7040034506183037,3223822.9566793903,41.36319519069009,-11.56
8658,"['ALGN', 'OTIS']",-5.52,0.6152138351078802,0.5685248857317081,2025087.4781485896,93.99589775626129,-1.09
8659,"['C', 'FAST']",20.3,0.5497553967473278,0.6826327438633033,14972228.974970203,38.95151070294325,36.73
8660,"['RHI', 'BR']",28.38,0.5519369813445862,0.8961231883646876,954672.9638458481,56.274966238034736,25.39
8661,"['LOW', 'WMT']",56.27,0.6525252645844308,0.9374956951293549,8054900.158919348,76.82485889962234,20.41
8662,"['ECL', 'TEL']",42.09,0.5734737184573618,0.9504179893501323,1642620.2026221692,92.72304128738543,19.34
8663,"['JPM', 'K']",8.0,0.5244037477628233,0.6881817616361149,11138874.255065555,68.78388952650056,20.99
8664,"['SYY', 'GE']",12.47,0.534843480337497,0.7602870713394909,31228585.60190703,33.36276670595365,-22.85
8665,"['XYL', 'OMC']",15.18,0.5177724374188756,0.8367545589361718,1511147.538933528,58.78923510131753,6.23
8666,"['BLL', 'MDT']",5.19,0.5781477460715824,0.9448776105347783,3963972.427493047,55.233823450396926,10.32
8667,"['HBI', 'DHR']",2.45,0.5160256277254264,0.5283861201355553,4236401.307906237,50.5954807381522,9.99
8668,"['MET', 'MS']",24.08,0.7109383237760996,0.8739766163916349,10960471.97298371,38.583627580507056,28.12
8669,"['FB', 'K']",35.64,0.533990222376573,0.7703871278976155,17132043.558511797,93.78087913234813,20.64
8670,"['WFC', 'PEG']",-50.47,0.5654180593493001,0.6757072987208081,13504951.748112833,43.67061779013123,-8.92
8671,"['WY', 'GL']",54.94,0.6401658510141128,0.7357849731974573,2669712.648986889,45.02459078892195,27.91
8672,"['EA', 'BKR']",-34.88,0.5565268432082949,0.8276818216745784,4594573.738577671,55.75497217276857,28.95
8673,"['TFX', 'GIS']",38.09,0.5498101823393352,0.7285932508112541,2060731.0885975368,112.8607548958828,45.53
8674,"['JNJ', 'ROP']",29.36,0.6240022342170983,0.9562389830781494,4509210.190703218,155.51975162795577,15.75
8675,"['AMZN', 'ETR']",27.29,0.5999221394661137,0.8940471505580314,2854082.2010329757,505.44552847673174,15.12
8676,"['NWSA', 'EVRG']",7.91,0.505097793774989,0.7413247864704984,2201881.7302375445,29.207167116658006,4.79
8677,"['COF', 'PEP']",-5.08,0.6996676419865143,0.861643774443177,4299789.372268573,86.57285062633055,6.13
8678,"['TYL', 'MSFT']",68.23,0.530449520996584,0.9771346641697715,18803920.202622168,111.09660118991152,63.75
8679,"['ATO', 'TEL']",22.87,0.5123823137609324,0.9473318922805005,1245887.6042908225,66.05076077460863,21.6
8680,"['REG', 'DPZ']",-11.06,0.5524733487425774,0.6046340324707851,788312.0182757251,104.44773345018218,-8.8
8681,"['LMT', 'HII']",-9.35,0.5310304098254159,0.9524525739712786,987708.4340250003,180.40445669166485,-5.48
8682,"['LH', 'JCI']",30.66,0.5081254103799915,0.713758253426111,2872716.752483115,82.28507817222525,7.3
8683,"['MRO', 'VFC']",21.53,0.5362111000432058,0.7460648024239672,7986217.397695669,39.750479178386975,-49.11
8684,"['ALGN', 'RE']",25.01,0.6511093581940378,0.87278297787284,640854.3106873261,153.8653396387445,68.98
8685,"['KEYS', 'DLR']",34.2,0.5041942336815112,0.849177690182833,1330465.5881872666,73.40012807236425,7.05
8686,"['SEE', 'SYY']",26.72,0.5406457177561397,0.7959040066225523,2777773.460468812,41.49219108357238,5.56
8687,"['TT', 'MMM']",-28.35,0.7367385198640519,0.8290281922137295,2949395.4642431466,104.33754272900454,13.08
8688,"['SBUX', 'UDR']",15.34,0.5884444802670228,0.9433892615891692,6187944.835121176,41.80264900030956,9.2
8689,"['NUE', 'SNPS']",15.17,0.5817280332368328,0.6398927879870431,1728706.5156932857,60.221895102711954,35.7
8690,"['COP', 'LKQ']",0.46,0.5046924667404583,0.5152110446637402,5101973.496225665,41.90657287918958,-23.98
8691,"['DVA', 'XLNX']",90.95,0.5288910608441629,0.7138760801405739,2416436.7103694873,61.78393029124669,58.97
8692,"['SYF', 'MRO']",-25.86,0.5304550079916825,0.601110751643419,9627097.213087223,26.169346148228023,-53.11
8693,"['EXPD', 'WBA']",-42.19,0.6026060375786471,0.5018403839180656,3826756.8931267383,57.6696900991774,-10.01
8694,"['ADBE', 'PNR']",-65.7,0.515771846166219,0.7007057207982972,2580135.3818037347,91.01644657735176,21.68
8695,"['NRG', 'DVN']",58.57,0.5681752609036275,0.6412493026904593,4976291.140246325,36.167377822589536,-28.26
8696,"['DVN', 'CLX']",-30.94,0.5900098227188928,0.9479948325266087,3400695.5502582444,82.35027212427872,-15.52
8697,"['EL', 'EMN']",61.75,0.6070801694736321,0.7318572431271897,1668893.54390147,88.46498313042963,45.65
8698,"['EIX', 'ZBRA']",23.69,0.5570090654267528,0.6980448374656426,1317874.3146603098,82.80525226880977,39.75
8699,"['WHR', 'WST']",23.61,0.5084951004149777,0.712899093029352,731368.9114024632,109.11267573500987,51.98
8700,"['KSU', 'NDAQ']",46.63,0.5259956072647546,0.8863316854804693,1206479.9761620979,82.08519868392247,48.6
8701,"['IRM', 'TJX']",-15.38,0.5483974256677432,0.6247921368755065,5076955.311481923,33.57409425136065,-9.83
8702,"['MMM', 'RTX']",-30.98,0.7387618689229494,0.8964368814198638,4728092.381009137,109.16540179974416,-21.67
8703,"['EL', 'FITB']",46.69,0.6111046745241145,0.8277841327529578,5095972.129519269,62.66096544853031,19.26
8704,"['CDW', 'INFO']",50.42,0.5622088741437792,0.9789995375514665,1304428.172963954,56.44319833307314,24.64
8705,"['F', 'L']",10.99,0.6460707698968066,0.5017755917766169,22951171.791815653,27.813696879643413,-27.34
8706,"['MLM', 'RJF']",21.74,0.556478754643678,0.9556321512369379,737076.6785856178,109.71911200863244,35.31
8707,"['OXY', 'QRVO']",26.77,0.5414382322376621,0.6880526878449785,4703443.289475511,73.37184239873106,-29.67
8708,"['TROW', 'CTSH']",20.24,0.6365271419316388,0.8586475540578556,2958027.2943980927,70.00482216836158,28.33
8709,"['UNH', 'JBHT']",26.86,0.5828612571210461,0.9588783035063411,2756050.4767580456,116.8114740283043,38.36
8710,"['JNPR', 'RE']",-2.36,0.5766289893619415,0.5888022983115417,3149622.566547477,101.47062568622873,17.11
8711,"['PPL', 'ISRG']",3.32,0.520815529315321,0.5300680069493281,2997924.860548272,161.28391400755137,32.09
8712,"['NWL', 'NUE']",69.64,0.5868105199766035,0.6431187700319262,3300065.633690902,39.0675406969394,10.18
8713,"['CCI', 'UPS']",29.43,0.5790309950931937,0.8944246074488293,2874012.8526023044,96.46578666905253,37.93
8714,"['GPN', 'LHX']",27.22,0.5968550638636729,0.9875015965085006,1220799.6622963846,89.45478046797646,25.52
8715,"['VNO', 'LNT']",16.31,0.5601398979776985,0.5789806718487133,1311077.1930870083,51.21449272434627,-20.18
8716,"['NEM', 'PBCT']",39.88,0.6008496229778071,0.774786354730712,5599519.904648391,26.818726686811846,13.58
8717,"['ANSS', 'NSC']",39.46,0.5257485315680108,0.9651353795783402,1242029.1815653555,119.85616415173088,55.16
8718,"['VTR', 'ROST']",-28.42,0.5228029706881545,0.7263109328559983,2692994.638657131,61.16660983021599,-6.76
8719,"['COTY', 'NI']",-15.91,0.6352800437837403,0.8520281517387709,5057827.527245419,17.73242369484062,-83.94
8720,"['NKE', 'NLOK']",48.21,0.5581719000404733,0.6009329098523296,7980610.56813667,38.74092669197147,38.92
8721,"['IEX', 'NKE']",43.55,0.5370938929908872,0.9728828134793475,4486220.063567739,75.2201400596943,39.95
8722,"['MHK', 'MSCI']",-3.01,0.5362190481188999,0.5264557360437333,683736.2932061979,128.08436425072264,42.87
8723,"['CBOE', 'AMAT']",7.62,0.5121430129758743,0.9378576658049675,6780680.532379817,49.55749900406393,11.56
8724,"['HBAN', 'NDAQ']",-4.74,0.61612989707059,0.8539001498884531,6187802.046086611,35.80891143295279,8.52
8725,"['RHI', 'UA']",-21.41,0.5508705457035248,0.7668678669622833,2345270.7857121406,32.71514882636465,-0.32
8726,"['C', 'FE']",49.5,0.5265735642114481,0.626635050820475,14627092.185141042,44.94596343519766,6.15
8727,"['L', 'EQR']",28.47,0.6495454465998435,0.6210934501501406,1577110.2701628923,54.184781494337656,-2.01
8728,"['CINF', 'XLNX']",-1.4,0.6156117627579191,0.9132423797526543,2013891.1998410807,60.593464444448045,24.34
8729,"['TAP', 'EMN']",12.33,0.5203461461836875,0.7003906826882791,1557232.459276917,68.21925206462873,22.27
8730,"['TYL', 'HUM']",57.07,0.5048249666854243,0.9809668604411272,813916.1104489472,170.37384192679295,53.61
8731,"['MNST', 'EOG']",-13.29,0.5717556718192947,0.6277701084312095,4173132.3400874054,60.130161265319046,-2.77
8732,"['AMT', 'IEX']",30.78,0.5311395981144228,0.9726068989013756,1356784.7834723876,108.14896107705093,37.47
8733,"['AMGN', 'EXC']",10.58,0.5823349198338977,0.6157418736538819,5079453.15852205,92.16137667918517,22.0
8734,"['WDC', 'ATO']",46.68,0.5549373803855351,0.5467665850520567,2397894.1398490267,64.06854385547237,10.52
8735,"['COF', 'LW']",-6.57,0.5025336368067173,0.7890862771740372,2393833.7325190622,68.21343615896254,-19.28
8736,"['ZTS', 'ICE']",0.82,0.5219009791755321,0.9780427290185891,3268754.824076919,62.57464927963797,5.27
8737,"['ZTS', 'MCK']",11.23,0.5028735765290979,0.6368403059114301,2430984.0056422744,107.06510819928283,6.93
8738,"['MRK', 'WM']",18.68,0.6691460051660031,0.9605709016068813,7088406.118394915,61.63965634121324,3.17
8739,"['VRTX', 'WELL']",-8.39,0.5311551764681401,0.6374189669691861,2106307.310290028,92.07465430181273,-2.46
8740,"['AMZN', 'GIS']",18.17,0.6126996145744017,0.691030001456181,4073214.243146603,491.3299841625045,43.5
8741,"['LOW', 'GILD']",-5.17,0.6306326718730028,0.7216570953508757,9485657.01231625,68.8145182169663,-12.69
8742,"['SHW', 'DRE']",80.16,0.5605800427442671,0.9819761519744783,1643311.879221295,161.62212942666747,42.82
8743,"['WM', 'OMC']",-32.42,0.5949512369650479,0.7123264295115633,2128451.907032181,66.17803533256267,-4.39
8744,"['ACN', 'MSI']",40.65,0.6418825607449005,0.9774915946560112,2236558.7673818036,101.69731751367314,42.15
8745,"['CERN', 'BEN']",32.49,0.6364625163333666,0.6018594403271048,2572775.864123957,47.65755612006204,12.26
8746,"['EQIX', 'ORCL']",-3.68,0.6251595719450145,0.9509586626542303,9496176.380611839,185.78073693799462,34.97
8747,"['LEN', 'TTWO']",10.29,0.5603789160518664,0.8935533093115333,2934564.934644418,51.43596778997694,34.29
8748,"['USB', 'JPM']",17.74,0.858297612513452,0.9175575718579849,14149217.282479143,58.087592381070806,9.93
8749,"['XRX', 'MCD']",38.06,0.653975438869039,0.5540988297441365,4235965.985697258,78.71419071080811,10.33
8750,"['NTRS', 'LVS']",-4.94,0.6765662635405261,0.7455364179125372,3996032.7572506955,64.54820618763964,1.17
8751,"['AME', 'CDW']",30.04,0.5129139972534673,0.9099085240425303,1066700.023831606,61.750129823186,25.45
8752,"['ROK', 'FLS']",-26.74,0.6964576123421433,0.5780226209306215,1181954.6086611045,89.59801880385982,35.64
8753,"['CME', 'SPGI']",3.64,0.651194095248009,0.9567953288739497,1682658.422725467,122.14394754448438,20.22
8754,"['ITW', 'MRK']",28.81,0.7011075098883979,0.9428711184398317,6879654.350417163,83.62448745783615,19.14
8755,"['NWL', 'ZBH']",69.38,0.5669562156356103,0.6450528354875873,2699921.3150576083,65.4220579906641,12.85
8756,"['PLD', 'TXT']",-13.14,0.6228560622081362,0.761812788100514,2594085.5383392926,46.24307115332778,13.63
8757,"['CVS', 'DVN']",-13.85,0.599354131680181,0.6383761052413941,6419399.3047278505,57.654551028068646,-34.57
8758,"['DXCM', 'ACN']",89.29,0.5125202507207864,0.9312845485157268,1853412.77314263,103.73778504372402,64.18
8759,"['SEE', 'IR']",9.41,0.5248575334913219,0.6639493812028967,1923923.137322694,32.98459173114583,19.03
8760,"['AMCR', 'SYY']",-9.56,0.5449003314502296,0.6582725199576964,2485369.7436538762,28.698819463247787,8.21
8761,"['DD', 'DISCK']",-54.44,0.5607606945831898,0.5214290390282412,4025637.5333730634,46.76870228858708,4.99
8762,"['CL', 'UNM']",-4.59,0.6902110238561259,0.7156610520794391,2901965.752880413,47.89858958907766,-5.03
8763,"['EBAY', 'NEE']",70.73,0.5461677574767607,0.9529300526686577,13080748.121374652,30.408867782195692,52.27
8764,"['LRCX', 'FCX']",31.64,0.549267089938422,0.7737121358105039,12142708.740564164,73.14358959062544,53.94
8765,"['USB', 'PRGO']",6.09,0.5171296152657207,0.6144274944457683,4714558.740564164,71.01979342026041,6.66
8766,"['CMCSA', 'FFIV']",-3.52,0.6442583418987414,0.816465422666502,13042926.281287247,75.93920634633074,29.01
8767,"['SEE', 'EMN']",36.47,0.5920425052054378,0.8264057389133515,1700923.3412793009,54.273767374316805,34.7
8768,"['UAA', 'RF']",48.7,0.5897168676280128,0.5290218703265199,11102892.888359157,16.643242948150938,19.64
8769,"['ZBH', 'TSN']",16.16,0.5655215189596197,0.9455579240872298,2494478.6452125544,75.50004172164105,-10.24
8770,"['MPC', 'V']",1.99,0.5327087134515514,0.7323639229380248,8836117.693352288,67.13153848767391,-19.53
8771,"['ES', 'LH']",36.08,0.5731569714942221,0.9472990319749516,1264554.7477155344,91.30986295903918,12.32
8772,"['AMGN', 'PPL']",-11.69,0.5779471038552899,0.7125173852402458,4396847.288041319,88.67845172904813,16.73
8773,"['CVS', 'RF']",21.64,0.5580578463937947,0.6456030729689433,11506071.950735003,39.95796780459314,-0.77
8774,"['BKR', 'TRV']",41.33,0.6207064777797922,0.7787228365594161,3466978.8239968214,73.7347536676215,34.09
8775,"['ADM', 'NOC']",-39.11,0.7393018208790592,0.7804529290508486,2626839.7268573698,116.99129652152897,10.46
8776,"['LUV', 'DRE']",-52.55,0.552019261694369,0.8902255633624814,4961478.327373858,28.978891550855217,-6.63
8777,"['TT', 'BK']",1.07,0.7769040594341826,0.8147056003663788,4583220.553635281,47.922135484564336,30.39
8778,"['NWS', 'OTIS']",8.47,0.701960919833859,0.8786765794203152,1989436.9286466562,36.43650792395083,3.04
8779,"['OKE', 'ARE']",11.91,0.6387725457563539,0.6850385929552758,1534597.0456893127,75.37780601712129,-7.56
8780,"['GM', 'AAL']",1.59,0.5766547920983081,0.8194080138953337,14016985.876042908,31.21059198946909,-96.54
8781,"['CBRE', 'PH']",38.32,0.7153121496157019,0.9543682027234957,1867474.672228844,83.41846641188914,37.05
8782,"['NWSA', 'VAR']",-26.89,0.521932161178834,0.6907014601238528,2037376.000003138,51.44437035511077,2.64
8783,"['SYY', 'NWL']",67.07,0.5012370071471342,0.5254985434296616,3812977.294398093,37.86902263877787,11.76
8784,"['EQR', 'UNH']",26.92,0.601792828864543,0.6818134345747322,3298695.4707985697,106.8480215053687,4.63
8785,"['FISV', 'IT']",40.51,0.5553410399176881,0.9679468944310113,1700300.5164878825,71.87916514681217,22.65
8786,"['DRE', 'WAT']",44.33,0.5828523430520316,0.9706322501842555,1547763.5478744537,83.28627731405084,39.14
8787,"['MO', 'NUE']",7.83,0.6573235565292691,0.8261675561120385,5729293.226062773,48.51777709510812,-12.27
8788,"['SJM', 'LDOS']",15.4,0.530668630930275,0.6970340846630048,953346.7369884783,79.51565462414783,47.16
8789,"['ANSS', 'COST']",37.7,0.7082366892543105,0.9869161573578842,1404473.7584425905,145.70765598131922,51.82
8790,"['PRGO', 'F']",14.59,0.5228702901363905,0.8773758519756449,23010352.920143027,56.077230848487424,-25.37
8791,"['FE', 'EIX']",15.97,0.5526581030763946,0.683045281744276,3150841.458085022,48.00499404457101,25.36
8792,"['ALK', 'WELL']",32.28,0.6324630525067245,0.8083515584749563,1965261.6011124356,57.87621819939839,-47.84
8793,"['MTD', 'IPGP']",92.62,0.5426113639331458,0.9113755510158732,312524.1557409615,266.26826582762,82.92
8794,"['ABC', 'CBOE']",23.84,0.5289255807870983,0.8647642837418861,1348526.3011521653,71.82669448094752,-2.58
8795,"['AWK', 'MSFT']",43.91,0.5621604272454153,0.9822045090673048,19169281.386571314,71.31029404294269,39.03
8796,"['DHR', 'WHR']",31.17,0.5715915376471741,0.7090128634468911,2416080.231227652,110.75926098313937,39.18
8797,"['MLM', 'LHX']",33.45,0.5569026121717875,0.9452175913750964,812277.1354787445,130.56607462974307,20.44
8798,"['BEN', 'PKI']",36.4,0.5923796523452134,0.8103063914682133,1906153.0393325386,48.47025029338159,15.17
8799,"['PHM', 'XRAY']",42.84,0.5618639845856727,0.7101064439766764,4097680.850218514,35.330254268257875,27.85
8800,"['AES', 'ANET']",81.0,0.5027144787933073,0.5033939008464474,3285118.6861947454,88.44490902601622,53.25
8801,"['MDT', 'MXIM']",19.84,0.5594401950238757,0.9370508087516927,4042417.818831943,56.533810073343304,1.95
8802,"['FMC', 'ROK']",22.64,0.5951992719795676,0.94729859336799,1124662.737783075,96.10239279341214,41.77
8803,"['LRCX', 'PEAK']",10.11,0.5502719349910079,0.7837186155337034,2970466.4570917757,78.33811844555593,44.33
8804,"['GPS', 'BEN']",9.08,0.605348477418637,0.9181144420396519,4649757.489074295,33.69904647803657,-26.3
8805,"['WDC', 'F']",48.58,0.6408880106234052,0.7369020247567055,24477967.560588002,36.7960031876547,-18.08
8806,"['PBCT', 'ROST']",-45.28,0.5954876088270735,0.7062021150114367,3500327.9698053235,36.471493839222994,-10.75
8807,"['TFC', 'CSX']",79.01,0.6206036054273781,0.8942741019312134,6074815.454906635,40.622534790539206,40.48
8808,"['VMC', 'WDC']",7.54,0.5941701740846165,0.6092550251907861,2662593.047278506,75.38676596995049,23.11
8809,"['GOOG', 'VZ']",48.05,0.5431725607465564,0.908933598308232,9258143.483909417,407.3319426920379,41.18
8810,"['GPC', 'ORCL']",11.03,0.6078361500046934,0.869424958039202,9554668.335319825,63.31663290432251,18.67
8811,"['ECL', 'CDNS']",32.53,0.5340280181197365,0.954793668298009,2017048.529996027,76.68385178748227,36.39
8812,"['A', 'PWR']",24.83,0.5769297396706433,0.9253126320202281,2485368.080254271,41.01314720351591,53.7
8813,"['AAPL', 'FLT']",67.02,0.5779567153682632,0.8926934210911971,128000686.09455702,91.82253589372479,50.92
8814,"['CMI', 'AAPL']",98.27,0.7092516345277123,0.9080275799504847,128548255.28406835,86.52162999883265,61.69
8815,"['MSCI', 'GILD']",17.96,0.5560960465813094,0.5767156435018085,6085390.603893524,88.92542007493272,27.83
8816,"['MOS', 'AWK']",35.43,0.5714218247307403,0.9276854719400491,2817975.4072308303,54.09952721512408,5.2
8817,"['CNC', 'FOXA']",-18.3,0.546586562955135,0.8177243065799376,4192157.614336052,32.510395840475994,-3.26
8818,"['CB', 'PNR']",-11.58,0.5448195095740765,0.8276123000687086,1710826.8398887566,75.60369916354374,20.04
8819,"['JNPR', 'TMO']",14.18,0.7001147256479694,0.5281437393607269,3931856.0389352404,95.05668251941637,26.97
8820,"['CNC', 'CTXS']",19.06,0.512452981336823,0.9398104682991888,2918909.9169646404,54.45291130865762,22.92
8821,"['STZ', 'RCL']",-40.85,0.5067538091172377,0.9403372858171257,2469878.6054827175,98.19928087826328,-11.35
8822,"['PKI', 'COP']",31.43,0.6406896585284831,0.6021152596880358,4529623.893524037,57.04565611707818,1.25
8823,"['MCD', 'IT']",6.33,0.5076161405172321,0.9541753195375204,2743377.294398093,111.31070912012186,20.31
8824,"['DG', 'LNC']",-6.69,0.5078387730683608,0.6453002558271312,2744550.7151370677,66.41440404081894,12.85
8825,"['LIN', 'MO']",14.58,0.5679874168766292,0.5642451400128838,5217773.381009137,92.85123164018184,7.83
8826,"['CI', 'RE']",-4.66,0.5470837202075137,0.9609398157242623,1213457.7671831546,151.21358555235653,9.04
8827,"['SCHW', 'SYK']",49.71,0.68447648524502,0.9311061061140067,5430656.615017878,74.26420535499443,19.48
8828,"['NEM', 'CMA']",1.51,0.6163082209544005,0.6532402533677849,4809716.428287644,45.43677397649536,23.09
8829,"['VFC', 'CPB']",42.44,0.5616360086527542,0.661540056140391,2500997.70977354,51.179528898315674,30.39
8830,"['TSCO', 'BR']",16.8,0.5192668854517123,0.8950552146523023,1083856.634882797,69.93265989937856,49.97
8831,"['ANTM', 'HSY']",36.73,0.5624751612857912,0.9136151478214121,1598941.2395709178,129.01779305295523,23.08
8832,"['UAL', 'OXY']",-67.96,0.8495756459097847,0.6413159342364708,7767861.428486293,60.994108899889085,-114.33
8833,"['LVS', 'INTC']",41.51,0.7458872002045053,0.645115659308482,20061971.31505761,46.221376625564204,17.6
8834,"['MMC', 'HSIC']",12.04,0.5487785790010358,0.915291435540824,1815786.9884783472,57.764459799810865,14.13
8835,"['ZTS', 'NCLH']",-91.49,0.5595982371306508,0.5743599955231782,4394660.375096833,56.94816852788603,-55.73
8836,"['CAH', 'DGX']",14.16,0.5514608613286803,0.5355630172681884,1965762.8128724673,69.70626146925031,4.51
8837,"['MCK', 'TWTR']",-13.05,0.5061824781943007,0.7021042862104204,11667885.775758177,87.78697297561438,13.18
8838,"['RCL', 'PXD']",16.41,0.6241178466297393,0.7174028663473453,2532935.9555025827,107.29278905684387,-20.29
8839,"['VRTX', 'APH']",5.54,0.5955375707635768,0.9542259064693809,1717434.3067143424,90.60976459130343,25.4
8840,"['DE', 'CB']",61.8,0.5790154672463438,0.8445816242667366,2354891.736193882,112.52593950416343,45.08
8841,"['EL', 'MLM']",0.19,0.554014448359843,0.9164608067882976,1279485.975367501,131.4691775855821,38.77
8842,"['STZ', 'C']",-15.95,0.5898914825178925,0.9050127339733933,13462899.018673025,88.02396898455311,7.34
8843,"['TFC', 'V']",52.55,0.6364060955166924,0.8728733614097258,8012618.533969011,64.21300062945687,21.94
8844,"['EMR', 'EMN']",30.06,0.6841529058266216,0.8803798527493177,2626523.89749702,66.24815554310038,30.81
8845,"['UNH', 'DIS']",-15.1,0.6217136311153176,0.9268041975254842,6900659.475566151,119.86697665045173,8.19
8846,"['PFG', 'TXT']",58.87,0.7358689710329449,0.930155374529566,1976849.9404052442,42.67979937164283,11.81
8847,"['NEM', 'HIG']",73.7,0.5502032925717346,0.7022480119052414,5616279.95629718,39.176499824842196,36.78
8848,"['COG', 'ROK']",-6.98,0.624021295850662,0.544375003444316,3773926.6189908623,78.01942741998757,22.64
8849,"['WRB', 'CHTR']",15.84,0.5150832664706512,0.9668539651069845,1041979.2113627334,139.66928688628266,41.16
8850,"['WBA', 'NCLH']",-50.38,0.5015507194417734,0.7034591659841724,5930676.230400129,51.9038192048657,-74.27
8851,"['VLO', 'VNO']",-47.93,0.6252124769042514,0.6422553956742001,4038944.794398093,62.50917123393687,-48.76
