,sets,result,averaging,vol_cors,open_cors,vol_avg1,vol_std1,vol_avg2,vol_std2,open_avg1,open_std1,open_avg2,open_avg22
6000,"['AIZ', 'VRTX']",10.22,17.12,0.590602014,0.928999547,385955.7007,643687.0481,1886606.814,1947551.172,28.9036308,77.19723875,64.89500091,119.2462574
6001,"['AMT', 'J']",10.22,37.16,0.607173519,0.941620943,1272264.737,2326101.152,546913.611,1068921.534,58.56032822,121.1768931,17.22274062,58.04955899
6002,"['ROL', 'TMUS']",10.22,44.31,0.510187144,0.980342861,1509418.438,1156731.743,3937925.796,4212620.163,8.733654157,15.1531644,26.84065415,48.39704409
6003,"['NFLX', 'AEE']",10.22,53.72,0.57088246,0.963473505,21404637.44,19626306.32,732367.9858,1641476.321,148.0154239,158.7334469,16.5444474,49.65166471
6004,"['PPL', 'USB']",10.21,2.63,0.609207035,0.823075877,3126093.769,4972883.372,4045047.874,8153800.914,4.019090588,30.58627171,9.377776866,42.04785062
6005,"['HCA', 'REGN']",10.21,-24.49,0.482435155,0.838351782,2809309.009,2880438.932,730339.3714,913652.7215,37.67201486,77.05866042,151.9152233,330.1931984
6006,"['KSU', 'WLTW']",10.21,64.98,0.558585483,0.902511091,802943.1249,1162011.879,614511.5583,555338.9607,29.89093672,102.9415177,34.54991937,134.0387228
6007,"['PXD', 'IPG']",10.2,-1.21,0.529358318,0.811027141,977317.7243,1860592.173,3150103.745,5033931.625,37.99878538,141.7801987,4.853699319,18.51800954
6008,"['PH', 'HBI']",10.19,4.12,0.561890359,0.594927422,690257.1326,1250911.839,3465415.339,4749944.934,42.79439707,132.8222208,7.870133247,17.80224871
6009,"['DRI', 'AEE']",10.19,7.25,0.613900901,0.946741624,1215965.277,1882011.478,732367.9858,1641476.321,26.66613553,69.16240922,16.5444474,49.65166471
6010,"['AMZN', 'BMY']",10.19,9.16,0.562883187,0.720062808,2378803.354,4293080.691,7238806.75,10003141.16,823.0353864,931.6952484,12.53729922,51.2267024
6011,"['CI', 'QCOM']",10.18,23.05,0.63170016,0.65461704,1313508.444,2085836.869,7499421.861,11990711.8,55.80271558,124.2327175,16.88528648,67.01949149
6012,"['IFF', 'SWK']",10.17,24.17,0.560094105,0.931764374,520957.7212,656119.9841,770055.3486,1324395.63,29.96799789,105.8186571,33.28271448,109.6929123
6013,"['ADP', 'MPC']",10.17,-10.95,0.515634344,0.757320726,1331415.985,2262968.161,3026398.967,6426255.569,40.05463777,95.04575524,15.74184969,44.95887151
6014,"['MCD', 'GIS']",10.17,38.82,0.5666648,0.683761764,2591644.679,4981881.446,1947536.256,3853347.795,43.72516604,130.4704489,8.545813975,50.9647199
6015,"['DD', 'CL']",10.17,21.77,0.64755643,0.798718513,3298366.751,6004960.565,1796633.148,3778579.301,17.82752911,66.71620274,10.28508868,63.89500595
6016,"['NUE', 'NLSN']",10.16,-8.89,0.451243966,0.540185511,1180386.995,2560751.371,2513828.049,2657141.48,8.36427506,49.59011913,10.77212512,34.30919999
6017,"['CTVA', 'FB']",10.14,0.65,0.477119503,0.84402316,2915641.206,5107569.458,28582772.53,32130972.26,3.772327118,28.67766012,68.0587865,124.1213134
6018,"['JPM', 'TWTR']",10.14,9.73,0.531602799,0.500767575,12796979.7,20144633.65,16112297.95,21641754.94,28.62942573,74.12733414,11.69303517,32.08075557
6019,"['OXY', 'MKTX']",10.11,0.63,0.536988921,0.039997333,10176946.48,7754427.744,253583.6089,247215.1768,22.06239669,70.87286616,138.1999937,156.8293406
6020,"['BSX', 'HCA']",10.09,-16.34,0.546507845,0.96896149,7721338.635,11461293.17,2809309.009,2880438.932,12.24751683,20.96729838,37.67201486,77.05866042
6021,"['RHI', 'FCX']",10.09,28.17,0.584831867,0.169673828,676942.9491,1213609.376,13805773.53,21865888.64,12.78888907,46.15257052,13.21776697,23.11752879
6022,"['RTX', 'ARE']",10.09,14.7,0.60393328,0.817044178,3603631.629,6721486.272,515201.325,572888.9551,12.24442954,67.03232128,32.00974566,103.0066985
6023,"['NWSA', 'LDOS']",10.06,15.42,0.523440621,0.321050404,2337617.527,3162375.777,1197764.566,1040213.18,2.062300759,14.28338073,20.69910821,52.90521467
6024,"['CVX', 'LEN']",10.06,-10.35,0.561073107,0.456604624,3585919.948,7502068.772,2269165.576,3930175.36,13.44532317,108.4959237,14.23655544,43.86164554
6025,"['NOC', 'VMC']",10.06,15.62,0.644033772,0.973222137,749305.0532,1304692.247,702647.1615,1114640.246,104.3789683,193.8727281,36.31873341,89.34425104
6026,"['TPR', 'FB']",10.05,-7.11,0.520540964,0.141708511,2750940.175,4209602.304,28582772.53,32130972.26,13.71621041,42.66148987,68.0587865,124.1213134
6027,"['LEG', 'IPGP']",10.03,44.7,0.615393843,0.788520336,757809.7718,1215369.686,382089.2726,449174.7318,9.844113275,37.84199442,55.01117336,107.1593326
6028,"['GM', 'GD']",10.03,-28.5,0.610214299,0.820297509,7409439.564,13585257.45,806075.8299,1629905.642,5.778306552,32.91860154,48.50845784,134.4176439
6029,"['DVA', 'KHC']",10.02,40.04,0.429740025,0.078898324,1051227.688,1568358.482,5358418.723,5502616.101,14.45923514,63.91087606,23.63273119,59.99533283
6030,"['CL', 'LIN']",9.99,29.09,0.634981032,0.811877199,1796633.148,3778579.301,1579652.382,1537711.681,10.28508868,63.89500595,38.63192485,138.2570282
6031,"['FTNT', 'SYY']",9.99,12.45,0.538435498,0.886065067,1701996.779,1997425.387,2604590.227,3586574.692,32.90508462,46.90900876,15.81567473,47.19308302
6032,"['O', 'NTAP']",9.99,5.18,0.445586137,0.664120629,1446351.449,1832722.169,3230822.508,4213630.234,12.07237244,51.78785453,13.81671903,44.37531982
6033,"['HSY', 'ABBV']",9.98,-0.14,0.481330266,0.819644451,685098.1264,1152020.183,5562427.717,8033613.102,26.24456195,98.8013389,18.72221903,70.4076178
6034,"['DGX', 'CTVA']",9.98,9.68,0.563637685,0.570692684,891734.4422,1313312.078,2915641.206,5107569.458,21.75852801,79.45408027,3.772327118,28.67766012
6035,"['CDW', 'PPL']",9.97,9.9,0.469180063,0.870389194,832548.2901,884863.8141,3126093.769,4972883.372,35.00124863,65.90331226,4.019090588,30.58627171
6036,"['SWK', 'HST']",9.97,10.27,0.615336812,0.527926683,770055.3486,1324395.63,3648603.004,7951769.686,33.28271448,109.6929123,2.946891531,17.50260231
6037,"['DIS', 'UA']",9.96,-1.94,0.479567514,0.198821934,5988319.064,9201194.239,3343887.179,3476932.195,31.7534765,90.942805,7.889129057,19.27772713
6038,"['MRK', 'JCI']",9.96,2.31,0.581669334,0.790208059,6163608.772,11824270.96,3824035.597,4895763.7,15.20588902,58.28496225,6.972454128,36.85613168
6039,"['LEN', 'PVH']",9.95,-21.75,0.516040093,0.610345314,2269165.576,3930175.36,722114.631,1105914.779,14.23655544,43.86164554,26.92572435,101.4899563
6040,"['LEN', 'PVH']",9.95,-21.75,0.516040093,0.610345314,2269165.576,3930175.36,722114.631,1105914.779,14.23655544,43.86164554,26.92572435,101.4899563
6041,"['RSG', 'AAL']",9.95,-75.7,0.4755308,0.621967964,1033635.999,1670507.668,24402762.3,14448714.3,21.80387865,52.46301153,15.11734076,29.50258244
6042,"['MDT', 'CL']",9.94,-3.53,0.614264772,0.92738173,2914069.923,5524825.149,1796633.148,3778579.301,22.86587671,71.89405636,10.28508868,63.89500595
6043,"['NOW', 'PEG']",9.93,19.99,0.48404138,0.955662226,1417093.614,1698926.436,1296635.548,3003247.517,122.521135,142.3486688,9.495213905,42.91145406
6044,"['FRC', 'PPL']",9.92,25.9,0.531201195,0.71168325,951457.8573,946655.3437,3126093.769,4972883.372,29.58771129,69.1687167,4.019090588,30.58627171
6045,"['RMD', 'EXPE']",9.9,26.48,0.540373857,0.740341546,838309.4591,907879.0624,2020634.828,2538079.698,44.61141289,75.94628124,32.61928841,92.92077474
6046,"['EXC', 'DTE']",9.9,16.32,0.622576423,0.729239431,3105478.81,6338095.113,502411.8162,1074748.629,5.67666725,37.55212161,24.99356195,87.73678193
6047,"['DFS', 'DLR']",9.86,13.58,0.533671585,0.785203105,2059410.662,3448865.515,1297240.956,1440621.573,17.1793434,55.52873659,29.12212496,89.32741355
6048,"['CFG', 'DISCA']",9.85,3.29,0.511917094,0.835131134,4489499.958,5058948.734,2093228.266,3732883.275,7.231100513,31.33308861,6.713719318,28.9070342
6049,"['PVH', 'PWR']",9.85,5.61,0.557567411,0.571866599,722114.631,1105914.779,1156808.52,1869381.923,26.92572435,101.4899563,8.911995478,31.06419948
6050,"['AOS', 'GIS']",9.85,46.49,0.572210475,0.797295613,1216942.925,1450181.685,1947536.256,3853347.795,17.18340718,35.43203217,8.545813975,50.9647199
6051,"['AMZN', 'SNA']",9.85,11.38,0.625190306,0.793359006,2378803.354,4293080.691,277886.8827,447027.6122,823.0353864,931.6952484,41.07899039,127.6669923
6052,"['SPGI', 'HSY']",9.83,32.09,0.570170444,0.937475526,1192008.699,1496202.026,685098.1264,1152020.183,86.89872587,132.3750298,26.24456195,98.8013389
6053,"['TT', 'VFC']",9.83,36.7,0.700317199,0.89340184,2483537.528,3164092.438,1678353.976,2827995.499,27.47456251,57.37660314,18.64289401,57.75404787
6054,"['TAP', 'FTI']",9.83,-19.82,0.615481515,0.454063206,1235937.03,1681590.465,2387703.486,3309354.231,19.98120451,63.68226853,13.96550001,35.48746326
6055,"['CAT', 'HAL']",9.83,3.05,0.630737449,0.352428086,2939198.498,5609825.944,6885200.979,12373811.48,26.35399191,106.5402343,13.12733224,39.22013112
6056,"['HBAN', 'FLS']",9.82,6.62,0.619857465,0.564408972,5987943.052,11124656.02,724052.4388,1343015.892,3.08417538,10.38894319,12.23997249,47.33898154
6057,"['PRU', 'UHS']",9.82,1.71,0.626085247,0.855589993,1441578.943,2723078.864,565574.7236,839629.1617,18.73674561,80.38573692,34.15585954,98.2623918
6058,"['NWSA', 'MLM']",9.82,12.66,0.444757144,0.289148568,2337617.527,3162375.777,539456.0345,654059.3166,2.062300759,14.28338073,60.80070195,158.7646245
6059,"['PBCT', 'C']",9.81,-23.46,0.671814635,0.895293264,2159686.237,3737733.77,15573854.19,25191320.56,2.31406536,14.98908225,13.33899395,52.45475564
6060,"['TAP', 'AJG']",9.81,26.16,0.557538223,0.452100082,1235937.03,1681590.465,935065.4858,880574.0564,19.98120451,63.68226853,22.19822063,56.13709578
6061,"['ZION', 'JPM']",9.78,17.41,0.699733436,0.957630449,1421429.572,2671799.563,12796979.7,20144633.65,11.13048054,33.2088955,28.62942573,74.12733414
6062,"['BSX', 'FLIR']",9.78,-18.45,0.596464445,0.922188975,7721338.635,11461293.17,713398.239,1059518.911,12.24751683,20.96729838,10.23174147,35.8563091
6063,"['PVH', 'AXP']",9.77,-26.03,0.567826592,0.662767796,722114.631,1105914.779,2865248.968,4978872.706,26.92572435,101.4899563,22.18309015,81.42968211
6064,"['CXO', 'KIM']",9.77,-26.76,0.590135202,0.66889495,1169778.047,1592453.405,2030510.658,3837083.313,26.52100817,105.3875664,4.556308467,20.29173618
6065,"['AMCR', 'AFL']",9.77,12.41,0.413361404,0.657260884,4100316.456,1384164.795,2735757.804,4703776.996,1.175202894,10.20455591,9.185498612,34.62427296
6066,"['PLD', 'AIZ']",9.76,36.35,0.58624751,0.948769674,1806555.328,2878461.383,385955.7007,643687.0481,20.39216958,53.03360355,28.9036308,77.19723875
6067,"['TRV', 'NUE']",9.75,11.08,0.724666345,0.850455442,1210569.316,2093847.12,1180386.995,2560751.371,27.57796337,102.9356257,8.36427506,49.59011913
6068,"['MKTX', 'COF']",9.75,37.29,0.532674679,0.740661555,253583.6089,247215.1768,2260952.06,3465811.323,138.1999937,156.8293406,16.15886888,74.04332147
6069,"['LOW', 'GD']",9.74,-6.19,0.636253167,0.872220354,5036573.03,7438240.564,806075.8299,1629905.642,35.04562892,71.0966507,48.50845784,134.4176439
6070,"['AES', 'JNPR']",9.72,33.19,0.563527765,0.49143875,2702761.294,5759756.575,4265602.566,5958166.468,2.544483385,13.26263408,4.679464174,24.74679779
6071,"['JNJ', 'GRMN']",9.71,10.89,0.564996709,0.898769426,4488667.441,8529505.761,952506.1247,1213186.571,28.11745955,107.4119746,20.25586779,55.29266189
6072,"['CMS', 'LKQ']",9.7,19.63,0.529775515,0.816725278,1106545.618,2392592.332,1735672.345,1985809.337,13.83946429,38.87331745,7.209681316,27.15312475
6073,"['MET', 'WFC']",9.7,-15.63,0.649778047,0.886001649,4932552.123,7629787.768,13307475.71,24006655.98,6.99418991,41.94308352,10.88606112,44.42978152
6074,"['SCHW', 'O']",9.69,4.88,0.548160442,0.856243119,5382871.504,9340043.186,1446351.449,1832722.169,12.61269347,31.34673421,12.07237244,51.78785453
6075,"['TFC', 'BXP']",9.69,-2.89,0.715535534,0.801052646,2234785.621,4779257.251,428565.8313,894823.2817,8.774759935,39.1217958,15.19954541,116.4516409
6076,"['DD', 'NSC']",9.68,26.76,0.621562455,0.691309118,3298366.751,6004960.565,1046321.917,2024578.625,17.82752911,66.71620274,46.98077996,115.7840366
6077,"['FAST', 'LMT']",9.66,44.81,0.520631885,0.860751469,2880125.644,4753137.386,1081449.396,1619706.555,7.078303359,25.44826577,106.4757507,222.703075
6078,"['F', 'HAS']",9.66,-31.38,0.574873985,0.296574144,26723830.93,44745389.27,957448.8995,1374124.037,2.995923365,12.16272548,24.23232331,70.16943578
6079,"['BWA', 'GM']",9.66,-24.01,0.56788307,0.775613422,1466548.471,2255559.754,7409439.564,13585257.45,9.359737766,42.88367698,5.778306552,32.91860154
6080,"['TMUS', 'IT']",9.65,31.11,0.533280729,0.927061153,3937925.796,4212620.163,528377.9721,504873.1426,26.84065415,48.39704409,38.63382823,92.15096934
6081,"['MHK', 'HSY']",9.65,12.79,0.558956237,0.660880988,541456.195,729764.8391,685098.1264,1152020.183,60.51634917,144.8502741,26.24456195,98.8013389
6082,"['SHW', 'MGM']",9.65,-5.5,0.614011254,0.805245651,476661.6635,767288.7167,8435331.785,11185313.67,162.6049355,300.3799164,7.277770059,22.08430672
6083,"['JNPR', 'AKAM']",9.64,26.84,0.657063445,0.548400866,4265602.566,5958166.468,2316833.331,2452009.813,4.679464174,24.74679779,21.32196869,60.13998018
6084,"['PH', 'IPG']",9.6,9.83,0.664164577,0.833370818,690257.1326,1250911.839,3150103.745,5033931.625,42.79439707,132.8222208,4.853699319,18.51800954
6085,"['UAL', 'FOXA']",9.58,-5.46,0.511996004,0.598703212,11840673.92,7781295.113,2259310.037,4894584.716,22.89408581,51.11535164,4.861630075,31.67358074
6086,"['K', 'GRMN']",9.58,26.35,0.544939679,0.578129856,1105631.895,2133114.859,952506.1247,1213186.571,7.656785746,63.44044491,20.25586779,55.29266189
6087,"['JKHY', 'DISCA']",9.57,5.55,0.561693959,0.37354779,492931.9498,424392.213,2093228.266,3732883.275,45.07604693,86.80479933,6.713719318,28.9070342
6088,"['NOW', 'MOS']",9.52,2.56,0.472285375,0.160135575,1417093.614,1698926.436,2886185.001,4679344.14,122.521135,142.3486688,16.79337605,38.54641634
6089,"['ABC', 'LEG']",9.52,7.76,0.605931561,0.916873796,1173929.766,1953559.356,757809.7718,1215369.686,22.39437397,74.94657927,9.844113275,37.84199442
6090,"['WY', 'KHC']",9.51,28.14,0.458895653,0.170789753,2652775.13,4573896.305,5358418.723,5502616.101,5.153394145,28.59172428,23.63273119,59.99533283
6091,"['ITW', 'TXT']",9.5,22.23,0.787228622,0.849151242,1158588.002,1935037.743,1758218.381,2309709.694,43.95267645,108.9640127,12.34578103,39.45253876
6092,"['TTWO', 'COTY']",9.5,-61.27,0.481043748,0.117231752,1534710.232,1938954.509,7845439.929,5649480.189,49.2916853,59.01029004,7.005532128,16.67272202
6093,"['MTB', 'CSX']",9.49,21.04,0.615873099,0.840395836,424576.8085,832922.646,4557638.946,7370373.659,31.47116662,125.6040962,20.56431745,42.12327378
6094,"['CHD', 'REG']",9.49,-0.54,0.563724862,0.649720686,1278858.824,1615120.66,752728.1853,838497.2984,18.90917039,45.7375318,11.27910893,57.07952329
6095,"['HIG', 'TPR']",9.46,-14.25,0.545146043,0.188282414,2679677.419,3771253.874,2750940.175,4209602.304,12.33722479,39.70462852,13.71621041,42.66148987
6096,"['AZO', 'DRI']",9.45,-14.8,0.558720691,0.897456447,203730.7273,332442.0739,1215965.277,1882011.478,267.2981499,661.567668,26.66613553,69.16240922
6097,"['ADM', 'TPR']",9.42,-12.55,0.558009108,0.229589111,1899388.917,3948987.207,2750940.175,4209602.304,6.923489463,40.10986492,13.71621041,42.66148987
6098,"['GPS', 'DUK']",9.42,-9.4,0.566014862,0.392858038,4956026.386,6328319.031,1570245.765,3423043.424,9.026534421,27.8888836,10.58896886,76.02450136
6099,"['ETN', 'ILMN']",9.37,54.72,0.593713046,0.914485781,1480207.261,2950729.519,1607169.547,1445742.63,15.90378158,68.79601713,100.5020583,179.1209097
6100,"['DGX', 'STZ']",9.36,18.94,0.518678161,0.945109251,891734.4422,1313312.078,1759609.083,1734477.473,21.75852801,79.45408027,69.97285583,123.5931823
6101,"['CLX', 'CMCSA']",9.36,30.46,0.604101153,0.947686769,805381.6553,1127296.742,12570511.83,24816881.49,40.04353698,118.1184227,10.42953621,29.64991457
6102,"['VRTX', 'TDG']",9.34,11.42,0.529293849,0.941266881,1886606.814,1947551.172,429754.4356,468839.9285,64.89500091,119.2462574,138.6061077,257.3596383
6103,"['NSC', 'USB']",9.34,23.47,0.725961548,0.820380406,1046321.917,2024578.625,4045047.874,8153800.914,46.98077996,115.7840366,9.377776866,42.04785062
6104,"['PM', 'ABBV']",9.34,2.46,0.498864843,0.747455453,2620099.683,5300196.067,5562427.717,8033613.102,12.31098857,86.40304732,18.72221903,70.4076178
6105,"['KO', 'AWK']",9.33,11.08,0.586368044,0.94751972,6323871.334,14466006.83,814868.2962,956606.6746,5.633425898,42.62254074,34.10929523,69.65263809
6106,"['PSA', 'IP']",9.32,24.6,0.580669975,0.757929329,341674.1434,807670.7588,1809846.644,3540823.154,40.60387491,188.793123,8.917463616,43.62505019
6107,"['PM', 'LH']",9.3,13.65,0.571476802,0.593235115,2620099.683,5300196.067,483565.6013,849669.8053,12.31098857,86.40304732,34.47766671,127.7140247
6108,"['IVZ', 'GD']",9.29,-3.63,0.630230226,0.532602856,2291997.435,4191239.889,806075.8299,1629905.642,8.278685677,27.28374652,48.50845784,134.4176439
6109,"['MXIM', 'LYV']",9.29,30.12,0.554061756,0.958326447,1777204.847,2560010.489,1522229.002,1501497.02,14.18979193,41.17356379,18.92663154,31.16306317
6110,"['CVX', 'BK']",9.29,-16.39,0.691855255,0.63206627,3585919.948,7502068.772,3011149.637,6002348.669,13.44532317,108.4959237,10.29548247,38.46766783
6111,"['LIN', 'ADM']",9.27,18.85,0.54825965,0.720442691,1579652.382,1537711.681,1899388.917,3948987.207,38.63192485,138.2570282,6.923489463,40.10986492
6112,"['FLS', 'UA']",9.26,-12.22,0.491492565,0.361563124,724052.4388,1343015.892,3343887.179,3476932.195,12.23997249,47.33898154,7.889129057,19.27772713
6113,"['NUE', 'CVS']",9.26,-17.92,0.642460302,0.644025998,1180386.995,2560751.371,4052029.17,7164704.251,8.36427506,49.59011913,19.87318871,68.7269805
6114,"['SBAC', 'TMUS']",9.24,35.7,0.5645601,0.967077885,826811.5925,1115847.755,3937925.796,4212620.163,74.00861019,130.1794636,26.84065415,48.39704409
6115,"['AIZ', 'NSC']",9.24,37.86,0.672325088,0.938166115,385955.7007,643687.0481,1046321.917,2024578.625,28.9036308,77.19723875,46.98077996,115.7840366
6116,"['UNH', 'SYY']",9.23,3.42,0.585324637,0.958981321,2614798.103,4600124.712,2604590.227,3586574.692,88.70945678,148.7911483,15.81567473,47.19308302
6117,"['RE', 'XEL']",9.23,31.02,0.560971522,0.911825131,218106.9364,341078.6651,1369581.189,3035748.669,56.41644652,178.1944536,13.58005452,40.61648394
6118,"['O', 'ETN']",9.21,0.75,0.526781969,0.833497745,1446351.449,1832722.169,1480207.261,2950729.519,12.07237244,51.78785453,15.90378158,68.79601713
6119,"['UNH', 'VAR']",9.19,16.98,0.631258093,0.976173909,2614798.103,4600124.712,614053.8535,912376.2233,88.70945678,148.7911483,31.64152915,88.60535998
6120,"['ANTM', 'TRV']",9.19,24.39,0.710343394,0.928935396,1269269.296,2045862.296,1210569.316,2093847.12,82.06004705,159.2342472,27.57796337,102.9356257
6121,"['ROK', 'GILD']",9.19,6.65,0.618275623,0.681645684,559976.1814,1020893.325,7672188.438,11533073.46,46.56190642,131.8570561,26.04652774,66.53238573
6122,"['NTRS', 'BAC']",9.18,25.64,0.746940228,0.982999871,686019.0633,1305146.841,77180827.87,107677446.8,20.11722965,72.54433848,7.817383325,19.06656735
6123,"['PXD', 'AMAT']",9.18,23.95,0.537422083,0.552818019,977317.7243,1860592.173,7411867.544,12817867.82,37.99878538,141.7801987,17.77729753,30.40818832
6124,"['PLD', 'FLT']",9.17,28.08,0.518350991,0.947857249,1806555.328,2878461.383,708426.0679,689739.5709,20.39216958,53.03360355,78.15977649,147.4297617
6125,"['GPC', 'UA']",9.16,-7.21,0.455772035,0.17957805,448285.9394,820487.0481,3343887.179,3476932.195,15.72004303,84.77046483,7.889129057,19.27772713
6126,"['FRC', 'GM']",9.14,9.78,0.518365897,0.759299586,951457.8573,946655.3437,7409439.564,13585257.45,29.58771129,69.1687167,5.778306552,32.91860154
6127,"['PNR', 'IR']",9.14,15.43,0.520720799,0.707845862,1373896.856,1712414.943,2334263.628,1878874.046,7.894057858,38.95726737,5.39715777,30.17788431
6128,"['FTV', 'HUM']",9.12,9.69,0.542220049,0.633697806,2803662.581,2480147.275,1090884.263,1401947.914,8.568651588,58.46900036,103.3529422,191.5224315
6129,"['QRVO', 'CTAS']",9.1,14.7,0.561493459,0.883485014,1275373.832,1652458.835,448513.0644,671006.2376,24.43140743,75.87081863,86.06230553,120.4530711
6130,"['CTAS', 'QRVO']",9.1,14.7,0.561493459,0.883485014,448513.0644,671006.2376,1275373.832,1652458.835,86.06230553,120.4530711,24.43140743,75.87081863
6131,"['OTIS', 'VMC']",9.08,-1.39,0.42979947,0.160772048,2987913.043,3109545,702647.1615,1114640.246,7.272906317,58.45556982,36.31873341,89.34425104
6132,"['SHW', 'CTVA']",9.08,2.5,0.506320213,0.84356608,476661.6635,767288.7167,2915641.206,5107569.458,162.6049355,300.3799164,3.772327118,28.67766012
6133,"['EXPD', 'FIS']",9.06,20.26,0.555865146,0.959287553,779436.1122,1413530.671,1877912.939,2013405.125,14.646524,54.79105282,36.33356511,75.02512911
6134,"['ADBE', 'HAS']",9.06,15.41,0.582411955,0.83391629,2155941.87,3447855.82,957448.8995,1374124.037,124.0269011,143.0756258,24.23232331,70.16943578
6135,"['OXY', 'AJG']",9.05,-11.78,0.552820378,0.081788563,10176946.48,7754427.744,935065.4858,880574.0564,22.06239669,70.87286616,22.19822063,56.13709578
6136,"['PAYC', 'BIIB']",9.05,33.52,0.504162492,0.760694976,560530.0176,631271.1584,1233547.611,1671872.308,104.39935,117.78483,84.76665992,254.9662018
6137,"['CME', 'IBM']",9.05,9.35,0.610119521,0.109959315,1044106.394,1869114.819,2504139.117,4605454.271,50.75087531,111.9128653,25.36213378,161.2093684
6138,"['RF', 'XRX']",9.04,14.9,0.651124427,0.722047102,8440735.842,15847439.65,2074367.645,3490050.525,4.014521695,11.18895511,5.386954244,26.95793252
6139,"['FCX', 'BIIB']",9.03,29.17,0.600692378,0.161451796,13805773.53,21865888.64,1233547.611,1671872.308,13.21776697,23.11752879,84.76665992,254.9662018
6140,"['DISCK', 'MLM']",9,16.06,0.555417016,0.417740465,1601868.588,2046314.501,539456.0345,654059.3166,6.229025758,26.82120184,60.80070195,158.7646245
6141,"['BR', 'GE']",8.99,2.07,0.570453978,0.187069861,646669.1308,695736.5515,41792420.59,58870596.51,39.18292614,66.39736195,7.229868715,19.53245039
6142,"['FE', 'VMC']",8.97,22.12,0.537500219,0.333144109,3732819.143,4062863.806,702647.1615,1114640.246,5.726450889,37.43717124,36.31873341,89.34425104
6143,"['MDT', 'USB']",8.96,-17.78,0.6195799,0.894579305,2914069.923,5524825.149,4045047.874,8153800.914,22.86587671,71.89405636,9.377776866,42.04785062
6144,"['IPG', 'ADP']",8.95,14.33,0.635298824,0.847129662,3150103.745,5033931.625,1331415.985,2262968.161,4.853699319,18.51800954,40.05463777,95.04575524
6145,"['INTU', 'TSCO']",8.93,46.4,0.535823964,0.906272007,1041859.585,1767834.247,1128829.983,1471976.718,84.96490521,134.8659078,26.78195034,73.46795785
6146,"['KMX', 'AMZN']",8.9,25.63,0.580983573,0.923277131,1301056.711,1969040.803,2378803.354,4293080.691,19.83975344,57.81774731,823.0353864,931.6952484
6147,"['FOX', 'MAR']",8.9,-2.29,0.478279162,0.313399715,845114.5551,1572403.939,1974743.566,2910340.091,4.749058425,31.30888401,36.17497163,78.69097206
6148,"['MCHP', 'AXP']",8.9,13.14,0.586551153,0.903942494,1685198.501,2410585.697,2865248.968,4978872.706,25.82657102,61.4798133,22.18309015,81.42968211
6149,"['CVX', 'AWK']",8.9,4.44,0.604028388,0.419712731,3585919.948,7502068.772,814868.2962,956606.6746,13.44532317,108.4959237,34.10929523,69.65263809
6150,"['EXC', 'CDW']",8.89,14.18,0.491298421,0.478781294,3105478.81,6338095.113,832548.2901,884863.8141,5.67666725,37.55212161,35.00124863,65.90331226
6151,"['CDW', 'EXC']",8.89,14.18,0.491298421,0.478781294,832548.2901,884863.8141,3105478.81,6338095.113,35.00124863,65.90331226,5.67666725,37.55212161
6152,"['PVH', 'UPS']",8.89,-8.65,0.56617482,0.593769746,722114.631,1105914.779,1844616.007,3471873.341,26.92572435,101.4899563,20.55934038,100.8209099
6153,"['MDT', 'CMG']",8.89,6.16,0.51634838,0.831798807,2914069.923,5524825.149,710799.3025,764896.6627,22.86587671,71.89405636,242.8728018,530.2491897
6154,"['MDT', 'CMG']",8.89,6.16,0.51634838,0.831798807,2914069.923,5524825.149,710799.3025,764896.6627,22.86587671,71.89405636,242.8728018,530.2491897
6155,"['KEYS', 'DISH']",8.88,-0.8,0.491101953,0.818553117,1713959.122,1220309.603,1871869.073,2595191.538,28.73228772,57.47284259,14.86168436,44.06990067
6156,"['PYPL', 'GIS']",8.88,39.93,0.518690722,0.951660722,4557774.516,8428286.282,1947536.256,3853347.795,47.71127464,83.89056808,8.545813975,50.9647199
6157,"['UNP', 'JKHY']",8.86,18.24,0.586090561,0.968208765,2051514.73,4338427.255,492931.9498,424392.213,42.88058272,107.1575466,45.07604693,86.80479933
6158,"['BK', 'LNC']",8.86,-4.14,0.807023153,0.969343801,3011149.637,6002348.669,1587953.658,2441845.093,10.29548247,38.46766783,16.68226617,47.9402384
6159,"['ADM', 'JBHT']",8.86,35.27,0.571158331,0.837342056,1899388.917,3948987.207,583769.0446,911976.2416,6.923489463,40.10986492,25.1101494,84.83179975
6160,"['FIS', 'PRU']",8.85,8.38,0.569509478,0.742987476,1877912.939,2013405.125,1441578.943,2723078.864,36.33356511,75.02512911,18.73674561,80.38573692
6161,"['FISV', 'ROP']",8.84,25.6,0.61284592,0.989007005,2163891.01,2895727.89,249320.5098,488914.6206,30.86091836,51.60736096,99.78064826,203.6275286
6162,"['WMT', 'PEG']",8.83,25.86,0.592551928,0.899848266,4842174.658,8671559.754,1296635.548,3003247.517,22.14512071,82.5530671,9.495213905,42.91145406
6163,"['AAP', 'KSU']",8.82,25.63,0.52457001,0.742798838,846585.1298,1085332.857,802943.1249,1162011.879,37.87357969,123.5511442,29.89093672,102.9415177
6164,"['PRU', 'VRTX']",8.81,2.44,0.625232523,0.684410255,1441578.943,2723078.864,1886606.814,1947551.172,18.73674561,80.38573692,64.89500091,119.2462574
